"id","label","isoCode_639_3","label_type_id","temp_entity_id","end_date","end_date_written","end_end_date","end_start_date","start_date","start_date_written","start_end_date","start_start_date","name"
5637,Pärnu (Parnu),,67,33816,,,,,,,,,alternative name
5638,Universitas Litteraria Caesarea Dorpatensis,,67,33817,,,,,,,,,alternative name
5639,Gosudarstvennyj Universitet. Dorpat,,67,33817,,,,,,,,,alternative name
5640,Gosudarstvennyj Universitet,,67,33817,,,,,,,,,alternative name
5641,Academia Dorpatensis,,67,33817,,,,,,,,,alternative name
5642,Imperatorskij Derptskij Universitet,,67,33817,,,,,,,,,alternative name
5643,Academia Gustavo Carolina,,67,33817,,,,,,,,,alternative name
5644,Ülikool (Dorpat),,67,33817,,,,,,,,,alternative name
5645,Kaiserliche Universität (Dorpat ; bis 1889),,67,33817,,,,,,,,,alternative name
5646,Universität (Dorpat; ab 1890),,67,33817,,,,,,,,,alternative name
5647,Universitas Dorpatensis,,67,33817,,,,,,,,,alternative name
5648,Universität (Dorpat ; bis 1889),,67,33817,,,,,,,,,alternative name
5649,Imperatorskij Jurʹevskij Universitet,,67,33817,,,,,,,,,alternative name
5650,Imperatorskij Derptskij universitet,,67,33817,,,,,,,,,alternative name
5651,Kaiserliche Universität (Dorpat ; ab 1890),,67,33817,,,,,,,,,alternative name
5652,Universität,,67,33817,,,,,,,,,alternative name
5653,Academia Pernoviensis,,67,33817,,,,,,,,,alternative name
5654,Uelikool (Dorpat),,67,33817,,,,,,,,,alternative name
5655,Caesarea Universitas Literaria (Dorpat),,67,33817,,,,,,,,,alternative name
5656,Universitas Literarum Caesarea (Dorpat),,67,33817,,,,,,,,,alternative name
5657,Staatsuniversität,,67,33817,,,,,,,,,alternative name
5658,Tartu Ülikool,,67,33817,,,,,,,,,alternative name
5659,Kaiserliche Universität,,67,33817,,,,,,,,,alternative name
5660,Tartuskij Gosudarstvennyj Universitet,,67,33817,,,,,,,,,alternative name
5661,Kaiserliche Universität (Dorpat),,67,33817,,,,,,,,,alternative name
5662,Universitet (Derpt),,67,33817,,,,,,,,,alternative name
5663,University. Dorpat,,67,33817,,,,,,,,,alternative name
5664,"Schroeder, Julius",,67,33823,,,,,,,,,alternative name
5665,Gemeinde Trins,,67,33879,,,,,,,,,alternative name
5666,Trins (Gschnitztal),,67,33879,,,,,,,,,alternative name
5667,Trins (Innsbruck),,67,33879,,,,,,,,,alternative name
5668,Trins (Tirol),,67,33879,,,,,,,,,alternative name
5669,"Kaiserlich-Königliches Staatsgymnasium (Wien, Bezirk, 19)",,67,33881,,,,,,,,,alternative name
5670,Kaiserlich-Königliches Staatsgymnasium (Wien-Döbling),,67,33881,,,,,,,,,alternative name
5671,"Staatsgymasium (Wien, Bezirk, 19)",,67,33881,,,,,,,,,alternative name
5672,"Bundesgymnasium (Wien, Bezirk, 19, Gymnasiumstraße)",,67,33882,,,,,,,,,alternative name
5673,Gymnasium Gymnasiumstraße (Wien),,67,33882,,,,,,,,,alternative name
5674,Döblinger Gymnasium,,67,33882,,,,,,,,,alternative name
5675,"Bundesgymnasium (Wien-Döbling, 1, 1980 -)",,67,33882,,,,,,,,,alternative name
5676,"Bundesgymnasium (Wien, Bezirk, 19, 1)",,67,33882,,,,,,,,,alternative name
5677,Botanisches Institut (Prag),,67,33892,,,,,,,,,alternative name
5678,Smíchov (Prag),,67,33895,,,,,,,,,alternative name
5679,"Universität Prag (1882 - 1918, 1939 - 1945). Hortus Botanicus",,67,33896,,,,,,,,,alternative name
5680,"Universität Prag (1882 - 1918, 1939 - 1945). Botanická Zahrada",,67,33896,,,,,,,,,alternative name
5681,Botanická Zahrada (Prag),,67,33896,,,,,,,,,alternative name
5682,Hortus Botanicus Pragensis,,67,33896,,,,,,,,,alternative name
5683,"Hortus Botanicus (Prag, Universität)",,67,33896,,,,,,,,,alternative name
5684,Botanischer Universitätsgarten (Prag),,67,33896,,,,,,,,,alternative name
5685,Hortus Caesareo-Regius Botanicus (Prag),,67,33896,,,,,,,,,alternative name
5686,"Universität Prag (1882 - 1918, 1939 - 1945). Botanischer Universitätsgarten",,67,33896,,,,,,,,,alternative name
5687,Botanischer Garten (Smichow),,67,33896,,,,,,,,,alternative name
5688,"Universität Prag (1882 - 1918, 1939 - 1945). Hortus Caesareo-Regius Botanicus",,67,33896,,,,,,,,,alternative name
5689,"Universität Prag (1882 - 1918, 1939 - 1945). Botanischer Garten",,67,33896,,,,,,,,,alternative name
5690,St Andrews,,67,33917,,,,,,,,,alternative name
5691,St. Andrews,,67,33917,,,,,,,,,alternative name
5692,College of Saint Salvator (Saint Andrews),,67,33918,,,,,,,,,alternative name
5693,St. Salvator's College (Saint Andrews),,67,33918,,,,,,,,,alternative name
5694,Saint Salvator's College (Saint Andrews),,67,33918,,,,,,,,,alternative name
5695,St. Leonard's College (Saint Andrews),,67,33919,,,,,,,,,alternative name
5696,College of Saint Leonard (Saint Andrews),,67,33919,,,,,,,,,alternative name
5697,Saint Leonard's College (Saint Andrews),,67,33919,,,,,,,,,alternative name
5698,Universität Saint Andrews,,67,33920,,,,,,,,,alternative name
5699,University of St. Andrews,,67,33920,,,,,,,,,alternative name
5700,University (Saint Andrews),,67,33920,,,,,,,,,alternative name
5701,St. Andrews University,,67,33920,,,,,,,,,alternative name
5702,Universität St. Andrews,,67,33920,,,,,,,,,alternative name
5703,Saint Andrews University,,67,33920,,,,,,,,,alternative name
5704,University of Saint Andrews,,67,33920,,,,,,,,,alternative name
5705,Atene,,67,45620,,,,,,,,,alternative name
5706,Athens,,67,45620,,,,,,,,,alternative name
5707,Athēna,,67,45620,,,,,,,,,alternative name
5708,Staat Attika,,67,45620,,,,,,,,,alternative name
5709,Staat Athen,,67,45620,,,,,,,,,alternative name
5710,Athenai,,67,45620,,,,,,,,,alternative name
5711,Āṯīnā,,67,45620,,,,,,,,,alternative name
5712,Athēnai,,67,45620,,,,,,,,,alternative name
5713,Atina (Athen),,67,45620,,,,,,,,,alternative name
5714,Athina,,67,45620,,,,,,,,,alternative name
5715,Athenès,,67,45620,,,,,,,,,alternative name
5716,Athinä,,67,45620,,,,,,,,,alternative name
5717,National University (Athen),,67,33926,,,,,,,,,alternative name
5718,"Othōneion Panepistēmion (Athens, Greece)",,67,33927,,,,,,,,,alternative name
5719,Université (Athen),,67,33927,,,,,,,,,alternative name
5720,Capodistrian University,,67,33927,,,,,,,,,alternative name
5721,"Othōneion (Athens, Greece)",,67,33927,,,,,,,,,alternative name
5722,National and Kapodistrian University of Athens,,67,33927,,,,,,,,,alternative name
5723,Ethniko kai Kapodistriako Panepistēmio,,67,33927,,,,,,,,,alternative name
5724,Université Nationale et Capodistrienne,,67,33927,,,,,,,,,alternative name
5725,Ethnikon kai Kapodistriakon Panepistēmion Athēnōn,,67,33927,,,,,,,,,alternative name
5726,Athens University,,67,33927,,,,,,,,,alternative name
5727,Universitas Othonis Athenarum,,67,33927,,,,,,,,,alternative name
5728,Regia Universitas Othonis Athenarum,,67,33927,,,,,,,,,alternative name
5729,Kapodistriakon Panepistēmion,,67,33927,,,,,,,,,alternative name
5730,National and Kapodistrian University,,67,33927,,,,,,,,,alternative name
5731,Kapodistriako Panepistēmio,,67,33927,,,,,,,,,alternative name
5732,University (Athen),,67,33927,,,,,,,,,alternative name
5733,Universitas (Athen),,67,33927,,,,,,,,,alternative name
5734,Athēnēsin Ethnikon kai Kapodistriakon Panepistēmion,,67,33927,,,,,,,,,alternative name
5735,Panepistēmion (Athen),,67,33927,,,,,,,,,alternative name
5736,Nationale und Kapodistria Universität Athen,,67,33927,,,,,,,,,alternative name
5737,Panepistēmio (Athen),,67,33927,,,,,,,,,alternative name
5738,Universitas Atheniensis,,67,33927,,,,,,,,,alternative name
5739,National and Capodistrian University,,67,33927,,,,,,,,,alternative name
5740,Kapodistrias-Universität,,67,33927,,,,,,,,,alternative name
5741,Nationale und Kapodistrias-Universität,,67,33927,,,,,,,,,alternative name
5742,Athēnēsin Panepistēmion,,67,33927,,,,,,,,,alternative name
5743,Akademie für Sozial- und Handelswissenschaften zu Frankfurt am Main,,67,33931,,,,,,,,,alternative name
5744,J.W. Goethe University,,67,33932,,,,,,,,,alternative name
5745,Johann Wolfgang Goethe University,,67,33932,,,,,,,,,alternative name
5746,Johann-Wolfgang-Goethe-Universität,,67,33932,,,,,,,,,alternative name
5747,Université de Francfort,,67,33932,,,,,,,,,alternative name
5748,Johann Wolfgang Goethe-Universität zu Frankfurt am Main,,67,33932,,,,,,,,,alternative name
5749,Universytet im. I.V. Gete Frankfurtu-na-Maini,,67,33932,,,,,,,,,alternative name
5750,Johann Wolfgang Goethe-Universität,,67,33932,,,,,,,,,alternative name
5751,Goethe University Frankfurt am Main,,67,33932,,,,,,,,,alternative name
5752,Johann Wolfgang Goethe University Frankfurt am Main,,67,33932,,,,,,,,,alternative name
5753,Goethe University in Frankfurt/Main,,67,33932,,,,,,,,,alternative name
5754,Goethe-Universität,,67,33932,,,,,,,,,alternative name
5755,Universität Frankfurt a.M.,,67,33932,,,,,,,,,alternative name
5756,JWG-Universität,,67,33932,,,,,,,,,alternative name
5757,J.-W.-Goethe-Universität Frankfurt am Main,,67,33932,,,,,,,,,alternative name
5758,Johann Wolfgang Goethe-Universität Frankfurt,,67,33932,,,,,,,,,alternative name
5759,Johann Wolfgang Goethe-Universität Frankfurt a.M.,,67,33932,,,,,,,,,alternative name
5760,Johann-Wolfgang-Goethe-Universität Frankfurt am Main,,67,33932,,,,,,,,,alternative name
5761,Universität Frankfurt am Main,,67,33932,,,,,,,,,alternative name
5762,University of Frankfurt,,67,33932,,,,,,,,,alternative name
5763,J.-W.-G.-Universität,,67,33932,,,,,,,,,alternative name
5764,J.W. Goethe-Universität,,67,33932,,,,,,,,,alternative name
5765,Goethe University,,67,33932,,,,,,,,,alternative name
5766,"Uhlig, Carl L.",,67,33953,,,,,,,,,alternative name
5767,"Uhlig, Karl",,67,33953,,,,,,,,,alternative name
5768,"Uhlig, Carl Ludwig Gustav",,67,33953,,,,,,,,,alternative name
5769,"Uhlig, C.",,67,33953,,,,,,,,,alternative name
5770,K.K. Vereinigtes Ober-Gymnasium (Teschen),,67,33958,,,,,,,,,alternative name
5771,K.K. (Vereinigtes) Staats-Gymnasium (Teschen),,67,33958,,,,,,,,,alternative name
5772,Kaiserlich-Königliches (Vereinigtes) Staats-Gymnasium (Teschen),,67,33958,,,,,,,,,alternative name
5773,Katholisches Gymnasium (Teschen),,67,33959,,,,,,,,,alternative name
5774,Katholisches Staatsgymnasium (Teschen),,67,33959,,,,,,,,,alternative name
5775,K.K. Katholisches Staatsgymnasium (Teschen),,67,33959,,,,,,,,,alternative name
5776,K.K. Katholisches Gymnasium (Teschen),,67,33959,,,,,,,,,alternative name
5777,Kaiserlich-Königliches Katholisches Staatsgymnasium (Teschen),,67,33959,,,,,,,,,alternative name
5778,"K.K. Staatsgymnasium (Teschen, 1)",,67,33960,,,,,,,,,alternative name
5779,Erstes Kaiserlich-Königliches Staatsgymnasium (Teschen),,67,33960,,,,,,,,,alternative name
5780,"K.K. Erstes (Kath.) Staatsgymnasium (Teschen, 1)",,67,33960,,,,,,,,,alternative name
5781,"Kaiserlich-Königliches Erstes (Kath.) Staatsgymnasium (Teschen, 1)",,67,33960,,,,,,,,,alternative name
5782,Deutsches Polytechnisches Institut,,67,33971,,,,,,,,,alternative name
5783,"Prag, Deutsche Technische Hochschule",,67,33971,,,,,,,,,alternative name
5784,Deutsche Technische Hochschule. Prag,,67,33971,,,,,,,,,alternative name
5785,Bezirk Kufstein,de,67,33997,,,,,,,,,alternative name
5786,Österreich-Ungarn. Finanzministerium,,67,34003,,,,,,,,,alternative name
5787,Kaiserlich-und-Königliches Gemeinsames Finanzministerium (Österreich-Ungarn),,67,34003,,,,,,,,,alternative name
5788,Kaiserlich-Königliches Finanzministerium (Österreich-Ungarn),,67,34003,,,,,,,,,alternative name
5789,Österreich-Ungarn. Reichsfinanzministerium,,67,34003,,,,,,,,,alternative name
5790,Reichsfinanzministerium (Österreich-Ungarn),,67,34003,,,,,,,,,alternative name
5791,Gemeinsames Finanzministerium (Österreich-Ungarn),,67,34003,,,,,,,,,alternative name
5792,K.u.K. Gemeinsames Finanzministerium (Österreich-Ungarn),,67,34003,,,,,,,,,alternative name
5793,Stadt Neukloster,,67,34023,,,,,,,,,alternative name
5794,Gymnasium Am Sonnenkamp (Neukloster),,67,34024,,,,,,,,,alternative name
5795,Institut für Österreichische Geschichtsforschung. Universität Wien (Wien),,67,34214,,,,,,,,,alternative name
5796,Universität Wien. Institut für österreichische Geschichtsforschung,,67,34214,,,,,,,,,alternative name
5797,Institut für österreichische Geschichtsforschung (Universität Wien),,67,34214,,,,,,,,,alternative name
5798,Austrian Institute of Historical Research (Universität Wien),,67,34214,,,,,,,,,alternative name
5799,Universität Wien. Philosophische Fakultät. Austrian Institute of Historical Research,,67,34214,,,,,,,,,alternative name
5800,Universität Wien. Austrian Institute of Historical Research,,67,34214,,,,,,,,,alternative name
5801,IOEG (Institut für österreichische Geschichtsforschung),,67,34214,,,,,,,,,alternative name
5802,IÖG (Institut für österreichische Geschichtsforschung),,67,34214,,,,,,,,,alternative name
5803,Universität Wien. Philosophische Fakultät. Institut für Österreichische Geschichtsforschung,,67,34214,,,,,,,,,alternative name
5804,Universität (Wien). Institut für Österreichische Geschichtsforschung,,67,34214,,,,,,,,,alternative name
5805,Institut für Österreichische Geschichtsforschung (Universität Wien),,67,34214,,,,,,,,,alternative name
5806,Ökoschule Reudnitz,,67,34267,,,,,,,,,alternative name
5807,Regelschule Reudnitz,,67,34267,,,,,,,,,alternative name
5808,"Museum für Meereskunde (Berlin, Institut und Museum für Meereskunde)",,67,34276,,,,,,,,,alternative name
5809,Institut für Meereskunde (Berlin),,67,34276,,,,,,,,,alternative name
5810,Museum für Meereskunde (Berlin),,67,34276,,,,,,,,,alternative name
5811,Museum für Verkehr und Technik (Berlin). Museum für Meereskunde,,67,34276,,,,,,,,,alternative name
5812,Institut und Museum für Meereskunde,,67,34276,,,,,,,,,alternative name
5813,Museum für Verkehr und Technik. Institut und Museum für Meereskunde,,67,34276,,,,,,,,,alternative name
5814,Museum für Verkehr und Technik (Berlin). Institut und Museum für Meereskunde,,67,34276,,,,,,,,,alternative name
5815,Friedrich-Wilhelms-Universität Berlin. Institut und Museum für Meereskunde,,67,34276,,,,,,,,,alternative name
5816,Realgymnasium Sankt Pölten (Bundesgymnasium und -realgymnasium Sankt Pölten),,67,34309,,,,,,,,,alternative name
5817,Staatsgymnasium und Staatsrealgymnasium und die damit Verbundene Staatliche Kaufmännische Wirtschaftschule Sankt Pölten,,67,34310,,,,,,,,,alternative name
5818,Bundesgymnasium und -realgymnasium Sankt Pölten,,67,34310,,,,,,,,,alternative name
5819,Niederösterreichisches Landes-Real- und Ober-Gymnasium und Damit Verbundene Landes-Handelsschule Sankt Pölten,,67,34310,,,,,,,,,alternative name
5820,Bundes-Gymnasium und Bundes-Realgymnasium in St. Pölten Verbunden mit einer Zweiklassigen Kaufmännischen Wirtschaftsschule,,67,34310,,,,,,,,,alternative name
5821,BG + BRG Sankt Pölten,,67,34310,,,,,,,,,alternative name
5822,Niederösterreichische Landes-Ober-Realschule und Real-Gymnasium Sankt Pölten,,67,34310,,,,,,,,,alternative name
5823,"Bundesrealgymnasium Sankt Pölten, Bundesgymnasium und Bundesrealgymnasium Sankt Pölten",,67,34310,,,,,,,,,alternative name
5824,Bundesgymnasium und Bundesrealgymnasium (Sankt Pölten),,67,34310,,,,,,,,,alternative name
5825,Niederösterreichisches Landes-Real- und Ober-Gymnasium Sankt Pölten,,67,34310,,,,,,,,,alternative name
5826,Niederösterreichische Landes-Ober-Realschule Sankt Pölten,,67,34310,,,,,,,,,alternative name
5827,Bundes-Real- und Ober-Gymnasium in St. Pölten Verbunden mit einer Zweijährigen Bundes-Handelsschule,,67,34310,,,,,,,,,alternative name
5828,Niederösterreichisches Landes-Real- und Obergymnasium und Ober-Realschule Sankt Pölten,,67,34310,,,,,,,,,alternative name
5829,Niederösterreichisches Landes-Real- und Ober-Gymnasium und Damit Verbundene Landes-Handelsschule und Fortbildungsschulen Sankt Pölten,,67,34310,,,,,,,,,alternative name
5830,Det Kongelige Fredriks Universitet (Det Kongelige Frederiks Universitet i Oslo),,67,34322,,,,,,,,,alternative name
5831,Université Royale (Det Kongelige Frederiks Universitet i Oslo),,67,34322,,,,,,,,,alternative name
5832,Universitas Regia Fredericiana,,67,34322,,,,,,,,,alternative name
5833,Det Frederiks Universitet i Oslo,,67,34322,,,,,,,,,alternative name
5834,Det Fredriks Universitet (Det Kongelige Frederiks Universitet i Oslo),,67,34322,,,,,,,,,alternative name
5835,Det Kongl. Norske Universitet (Det Kongelige Frederiks Universitet i Oslo),,67,34322,,,,,,,,,alternative name
5836,Universitet (Oslo),,67,34323,,,,,,,,,alternative name
5837,Universität Oslo,,67,34323,,,,,,,,,alternative name
5838,Royal University of Oslo,,67,34323,,,,,,,,,alternative name
5839,Universitas Osloensis,,67,34323,,,,,,,,,alternative name
5840,Universitetet (Oslo),,67,34323,,,,,,,,,alternative name
5841,University (Oslo),,67,34323,,,,,,,,,alternative name
5842,University of Oslo,,67,34323,,,,,,,,,alternative name
5843,Oslo University,,67,34323,,,,,,,,,alternative name
5844,Universitet i Oslo,,67,34323,,,,,,,,,alternative name
5845,Uni HH,,67,34332,,,,,,,,,alternative name
5846,Université de Hambourg,,67,34332,,,,,,,,,alternative name
5847,Universidad de Hamburgo,,67,34332,,,,,,,,,alternative name
5848,Uni Hamburg,,67,34332,,,,,,,,,alternative name
5849,Hamburgische Universität (Universität Hamburg),,67,34332,,,,,,,,,alternative name
5850,Hansische Universität (Hamburg),,67,34332,,,,,,,,,alternative name
5851,University of Hamburg,,67,34332,,,,,,,,,alternative name
5852,Universidade de Rostock,,67,34547,,,,,,,,,alternative name
5853,Landes-Universität (Mecklenburg),,67,34547,,,,,,,,,alternative name
